"SourceFile","GPSLatitude","GPSLongitude","DateTimeOriginal","country"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210503_191817.jpg",46.226689,6.145969,"2021:05:03 19:18:18","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210503_194548.jpg",46.2262279722222,6.14758197222222,"2021:05:03 19:45:50","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210503_202020.jpg",46.226674,6.14603797222222,"2021:05:03 19:20:20","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210503_202040.jpg",46.2276769722222,6.14655197222222,"2021:05:03 19:22:13","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210503_202115.jpg",46.226317,6.14739597222222,"2021:05:03 19:46:29","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210503_202252.jpg",46.2241339722222,6.14812697222222,"2021:05:03 19:53:10","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_170115.jpg",46.225433,6.148295,"2021:05:05 17:00:58","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_170159.jpg",46.224524,6.148449,"2021:05:05 17:02:01","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_170437.jpg",46.226911,6.146581,"2021:05:05 17:04:39","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_172023.jpg",46.2324899722222,6.141994,"2021:05:05 17:19:26","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_172127.jpg",46.2325019722222,6.14198797222222,"2021:05:05 17:19:19","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_172224.jpg",46.2326589722222,6.14196,"2021:05:05 17:22:25","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_172300.jpg",46.2324789722222,6.14154497222222,"2021:05:05 17:23:01","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_172304.jpg",46.232489,6.141549,"2021:05:05 17:23:05","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_172429.jpg",46.232753,6.140531,"2021:05:05 17:24:30","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_172915.jpg",46.233344,6.14158897222222,"2021:05:05 17:29:16","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_173454.jpg",46.2322789722222,6.14382697222222,"2021:05:05 17:34:55","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210505_173533.jpg",46.232374,6.14369097222222,"2021:05:05 17:34:27","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_112612.jpg",46.7779549722222,6.641797,"2021:05:08 11:26:13","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_112739.jpg",46.7785689722222,6.64172797222222,"2021:05:08 11:27:40","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_130751.jpg",46.9922269722222,6.926275,"2021:05:08 13:07:53","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_195240.jpg",46.9917429722222,6.92603597222222,"2021:05:08 12:57:08","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_203120.jpg",46.7785179722222,6.640925,"2021:05:08 11:21:20","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_203250.jpg",46.9920439722222,6.93001,"2021:05:08 13:28:20","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_203355.jpg",47.1653069722222,7.243532,"2021:05:08 16:22:38","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_204821.jpg",47.154541,7.18295597222222,"2021:05:08 16:13:53","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_205322.jpg",46.9916259722222,6.928496,"2021:05:08 12:48:56","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_205452.jpg",46.9919909722222,6.927298,"2021:05:08 13:16:51","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_210531.jpg",47.127169,7.044861,"2021:05:08 17:03:33","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_210608.jpg",47.1270349722222,7.04605,"2021:05:08 17:11:29","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210508_210823.jpg",46.99107,6.931286,"2021:05:08 12:42:22","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210509_212551.jpg",47.12704,7.046045,"2021:05:08 17:11:06","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210513_185300.jpg",46.2267239722222,6.147389,"2021:05:13 18:53:02","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210513_185334.jpg",46.226748,6.147319,"2021:05:13 18:53:35","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210525_184317.jpg",46.219467,6.152547,"2021:05:25 18:38:53","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210525_213653.jpg",46.218735,6.15202397222222,"2021:05:25 18:41:30","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210525_213739.jpg",46.219726,6.14986797222222,"2021:05:25 18:48:17","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210525_213904.jpg",46.2198879722222,6.15015597222222,"2021:05:25 18:45:23","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210525_213940.jpg",46.219948,6.149941,"2021:05:25 18:46:32","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210527_190629.jpg",46.226533,6.146948,"2021:05:27 19:06:30","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210527_191005.jpg",46.227361,6.146099,"2021:05:27 19:09:34","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210527_192509.jpg",46.227429,6.14797497222222,"2021:05:27 19:25:11","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210701_181745.jpg",46.2139629722222,6.15260897222222,"2021:07:01 15:52:22","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210716_195053.jpg",51.5272999722222,-0.127138,"2021:07:16 18:50:55","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210719_210527.jpg",51.527355,-0.127333,"2021:07:18 17:32:20","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210727_160825.jpg",51.547589,-0.105428972222222,"2021:07:27 16:08:26","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210727_164050.jpg",51.526926,-0.127403972222222,"2021:07:27 15:30:21","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210731_165505.jpg",51.5287519722222,-0.127645,"2021:07:31 16:33:28","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210731_175828.jpg",51.5264329722222,-0.133902972222222,"2021:07:31 16:25:00","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210731_175913.jpg",51.526828,-0.127301972222222,"2021:07:24 20:31:10","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210731_175950.jpg",51.5291739722222,-0.126051,"2021:07:16 18:44:41","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210803_192412.jpg",51.513499,-0.113079972222222,"2021:08:03 19:24:13","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210803_192541.jpg",51.5136639722222,-0.112032,"2021:08:03 19:25:42","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210803_192715.jpg",51.513866,-0.111549972222222,"2021:08:03 19:27:16","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210804_002143.jpg",51.505378,-0.0791899722222222,"2021:08:03 20:37:46","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210804_002333.jpg",51.507815,-0.0741519722222222,"2021:08:03 20:16:28","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210804_002804.jpg",51.5094589722222,-0.076385,"2021:08:03 20:08:25","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210804_002842.jpg",51.506604,-0.074757,"2021:08:03 20:18:35","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210804_172224.jpg",51.514927,-0.111188972222222,"2021:08:03 19:30:06","United Kingdom"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_130316.jpg",42.6278239722222,12.1142959722222,"2021:08:19 13:03:17","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_152056.jpg",42.626964,12.090564,"2021:08:19 14:07:06","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_152308.jpg",42.6256959722222,12.1069759722222,"2021:08:19 13:44:54","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_152357.jpg",42.62778,12.1133439722222,"2021:08:19 13:18:46","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_152423.jpg",42.6280059722222,12.1147899722222,"2021:08:19 13:13:18","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_152526.jpg",42.628058,12.1148819722222,"2021:08:19 13:07:47","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_152625.jpg",42.6275139722222,12.1130949722222,"2021:08:19 13:23:24","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_152745.jpg",42.627512,12.1132449722222,"2021:08:19 12:59:16","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_152853.jpg",42.625858,12.1059439722222,"2021:08:19 12:32:29","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_152953.jpg",42.626747,12.110659,"2021:08:19 12:51:03","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210819_153245.jpg",42.6274689722222,12.113208,"2021:08:19 13:00:08","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210821_193821.jpg",41.9419869722222,12.472274,"2021:08:21 19:38:22","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210821_193839.jpg",41.9404669722222,12.4736879722222,"2021:08:21 19:38:40","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210823_101728.jpg",40.351629,14.9875009722222,"2021:08:23 10:17:30","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210823_225234.jpg",40.353144,14.986083,"2021:08:23 11:19:54","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210823_225253.jpg",40.353177,14.986076,"2021:08:23 11:19:07","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210823_225310.jpg",40.352721,14.9859899722222,"2021:08:23 10:24:47","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210823_225326.jpg",40.352707,14.9860209722222,"2021:08:23 10:23:45","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210823_225454.jpg",40.352716,14.986145,"2021:08:23 10:23:08","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210823_225514.jpg",40.2798799722222,14.9527389722222,"2021:08:23 09:01:34","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_114227.jpg",NA,NA,"2021:08:26 11:42:28",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_115144.jpg",40.627617,14.4852989722222,"2021:08:26 11:51:44","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_115507.jpg",40.62771,14.4851209722222,"2021:08:26 11:55:08","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_120441.jpg",40.628996,14.485103,"2021:08:26 12:04:42","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_120830.jpg",40.629812,14.48479,"2021:08:26 12:08:31","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_121034.jpg",40.630054,14.4845229722222,"2021:08:26 12:10:35","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_154329.jpg",40.628303,14.488609,"2021:08:26 12:36:55","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_154359.jpg",40.628391,14.488559,"2021:08:26 12:36:39","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_154502.jpg",40.6295029722222,14.486777,"2021:08:26 12:31:35","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_155220.jpg",NA,NA,"2021:08:26 12:26:02",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_155307.jpg",40.6308819722222,14.4852249722222,"2021:08:26 12:17:26","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_155335.jpg",NA,NA,"2021:08:26 12:16:50",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_155356.jpg",40.630364,14.484871,"2021:08:26 12:11:08","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_155614.jpg",40.6276409722222,14.485298,"2021:08:26 11:52:45","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_155709.jpg",40.6276089722222,14.485283,"2021:08:26 11:52:14","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_155726.jpg",40.6276149722222,14.4855339722222,"2021:08:26 11:51:28","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_155850.jpg",40.628388,14.486349,"2021:08:26 11:44:15","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_155914.jpg",40.6283249722222,14.4862429722222,"2021:08:26 11:39:06","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_160006.jpg",40.6283269722222,14.486238,"2021:08:26 11:38:35","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_160430.jpg",40.627844,14.603115,"2021:08:26 10:47:19","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_160509.jpg",40.6313469722222,14.601153,"2021:08:26 10:49:04","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_160532.jpg",40.6317469722222,14.600948,"2021:08:26 10:49:23","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_160824.jpg",40.62644,14.4860079722222,"2021:08:26 11:20:12","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_160858.jpg",40.628269,14.4862219722222,"2021:08:26 11:41:23","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_171648.jpg",40.633502,14.604941,"2021:08:26 17:09:28","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_171720.jpg",40.6344339722222,14.602679,"2021:08:26 17:00:58","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_171847.jpg",40.634456,14.6026679722222,"2021:08:26 17:00:28","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_171904.jpg",NA,NA,"2021:08:26 16:59:53",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_172010.jpg",NA,NA,"2021:08:26 16:58:31",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210826_172358.jpg",40.6323459722222,14.6015759722222,"2021:08:26 17:20:44","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_141908.jpg",40.671219,14.7296169722222,"2021:08:28 14:19:09","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_175752.jpg",40.648895,14.612311,"2021:08:28 17:57:53","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_182445.jpg",40.650547,14.6132299722222,"2021:08:28 18:24:46","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_182521.jpg",40.65055,14.6130399722222,"2021:08:28 18:25:22","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_184828.jpg",40.6715659722222,14.728535,"2021:08:28 14:22:57","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_184847.jpg",40.6715689722222,14.7285769722222,"2021:08:28 14:23:56","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_184906.jpg",40.667036,14.7142979722222,"2021:08:28 14:53:03","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_185006.jpg",40.666854,14.7146659722222,"2021:08:28 14:54:20","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_185053.jpg",40.6484469722222,14.612757,"2021:08:28 17:55:41","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_185103.jpg",40.6492399722222,14.613512,"2021:08:28 18:17:35","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_185131.jpg",40.6505129722222,14.613241,"2021:08:28 18:25:02","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_190452.jpg",40.638382,14.610309,"2021:08:28 18:55:24","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210828_191632.jpg",40.6276999722222,14.4851449722222,"2021:08:26 11:54:53","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210831_104928.jpg",40.629379,14.4852369722222,"2021:08:26 12:06:36","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210831_105737.jpg",40.279626,14.9516439722222,"2021:08:23 09:06:25","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210831_110205.jpg",40.666789,14.7155869722222,"2021:08:28 14:57:30","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210831_110334.jpg",40.632401,14.601162,"2021:08:26 10:53:03","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210831_110407.jpg",40.628402,14.48642,"2021:08:26 11:35:57","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210831_110429.jpg",40.6274999722222,14.6032919722222,"2021:08:26 10:47:14","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210831_110933.jpg",40.648496,14.612693,"2021:08:28 17:55:16","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210831_111130.jpg",40.628273,14.4887949722222,"2021:08:26 12:39:00","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210831_145945.jpg",40.6295029722222,14.4867519722222,"2021:08:26 12:29:23","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210902_132222.jpg",41.940364,12.4736869722222,"2021:09:02 13:22:23","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_092417.jpg",37.425634,-5.89517,"2021:09:12 09:24:18","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_092427.jpg",37.425643,-5.895151,"2021:09:12 09:24:27","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_092437.jpg",37.4256969722222,-5.89515,"2021:09:12 09:24:38","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_092447.jpg",37.425702,-5.89518697222222,"2021:09:12 09:24:48","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_092501.jpg",37.4256829722222,-5.895183,"2021:09:12 09:25:02","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_101441.jpg",37.381183,-5.99224097222222,"2021:09:12 10:14:42","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_101549.jpg",37.381931,-5.99187897222222,"2021:09:12 10:15:50","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_101609.jpg",37.3819519722222,-5.991912,"2021:09:12 10:16:10","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_101857.jpg",37.381545,-5.99053097222222,"2021:09:12 10:18:58","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_102356.jpg",37.382742,-5.988531,"2021:09:12 10:23:57","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_102516.jpg",37.383214,-5.98832597222222,"2021:09:12 10:25:18","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_102857.jpg",37.3847209722222,-5.98833697222222,"2021:09:12 10:28:58","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_103002.jpg",37.3848479722222,-5.98873397222222,"2021:09:12 10:30:04","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_103022.jpg",37.3848399722222,-5.988735,"2021:09:12 10:30:23","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_103127.jpg",37.384829,-5.98876,"2021:09:12 10:31:27","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_103712.jpg",37.3841999722222,-5.990503,"2021:09:12 10:37:13","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_103733.jpg",37.384227,-5.99055097222222,"2021:09:12 10:37:34","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_110749.jpg",37.3839389722222,-5.991284,"2021:09:12 11:07:51","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_110822.jpg",37.383893,-5.991493,"2021:09:12 11:08:23","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_110909.jpg",37.38407,-5.991829,"2021:09:12 11:09:10","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_111000.jpg",37.384129,-5.991918,"2021:09:12 11:10:00","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_111625.jpg",NA,NA,"2021:09:12 11:16:26",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_111630.jpg",NA,NA,"2021:09:12 11:16:30",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_111652.jpg",NA,NA,"2021:09:12 11:16:53",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_112426.jpg",37.3835929722222,-5.992057,"2021:09:12 11:24:27","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_112511.jpg",37.3835989722222,-5.992002,"2021:09:12 11:25:12","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_112533.jpg",37.383575,-5.991907,"2021:09:12 11:25:34","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_113454.jpg",37.383628,-5.99125497222222,"2021:09:12 11:34:56","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_113522.jpg",37.383592,-5.99128197222222,"2021:09:12 11:35:23","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_113712.jpg",37.383642,-5.991278,"2021:09:12 11:37:13","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_113748.jpg",37.383642,-5.991278,"2021:09:12 11:37:48","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_113754.jpg",37.383642,-5.991278,"2021:09:12 11:37:55","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_113758.jpg",37.383642,-5.991278,"2021:09:12 11:37:59","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_113813.jpg",37.383642,-5.991278,"2021:09:12 11:38:14","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_113825.jpg",37.383642,-5.991278,"2021:09:12 11:38:26","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_114011.jpg",37.3834829722222,-5.99138197222222,"2021:09:12 11:40:12","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_114043.jpg",37.383512,-5.99132997222222,"2021:09:12 11:40:44","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_114100.jpg",37.3835639722222,-5.991263,"2021:09:12 11:41:01","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_114256.jpg",37.383572,-5.99127497222222,"2021:09:12 11:42:57","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_114309.jpg",37.383572,-5.99127497222222,"2021:09:12 11:43:10","Spain"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20210912_114401.jpg",37.383572,-5.99127497222222,"2021:09:12 11:44:02","Spain"
